CL,Descriptive_JobTitle,skills,primary skills,business_type,req_type,priority,Rec_Status,req_category,HSU,Assigned_HSU,rec_city,positions,Unresponded_Pos_Opcl,Unresponded_Pos_Hold,rejections,max submission,submissions,hits,hires,Sourced,Rec_location,Metro_Area,Total_starts,Total_hires,Total_perm_hires,Total_perm_starts,BD,CLis_missing,Descriptive_JobTitleis_missing,skillsis_missing,primary skillsis_missing,business_typeis_missing,req_typeis_missing,priorityis_missing,Rec_Statusis_missing,req_categoryis_missing,HSUis_missing,Assigned_HSUis_missing,rec_cityis_missing,Rec_locationis_missing,Metro_Areais_missing
2,3503,940,351,2,4,6,1,1,9,1,512,1,0,0,0,2,1,0,0,16,50,73,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1148,16450,637,2,1,2,9,1,4,1,328,1,0,0,1,2,1,1,0,1,53,195,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,1675,15009,1448,3,4,1,1,1,6,2,373,1,0,0,1,2,5,1,0,4,36,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5730,955,743,2,1,8,3,1,12,1,102,1,0,0,0,2,4,1,0,5,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4115,13552,708,2,4,4,3,1,14,1,496,1,0,0,0,2,4,1,0,11,5,127,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,4363,15733,1447,2,4,6,1,1,12,1,257,1,0,0,0,2,0,0,0,0,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,7368,3908,1277,2,1,2,3,1,12,1,498,1,0,0,0,2,1,0,0,1,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,790,12097,385,2,4,4,1,1,14,2,107,1,0,0,0,2,1,0,0,15,44,126,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,686,16130,1974,2,4,6,7,1,12,1,102,1,0,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3978,13382,385,2,1,2,3,1,12,1,102,1,1,0,0,2,0,0,0,1,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,4172,15593,1416,2,1,2,3,1,14,2,102,1,0,0,1,2,13,5,1,4,37,30,2,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4203,10103,385,2,4,4,3,1,12,1,357,1,0,0,0,2,1,0,0,2,45,112,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4145,14125,681,2,7,2,3,1,14,1,561,1,0,0,1,2,2,1,1,5,53,195,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5152,15758,81,2,4,4,3,1,14,2,416,1,0,0,0,2,3,0,0,8,5,127,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,6555,5359,454,2,4,6,5,1,12,1,498,1,0,0,0,2,2,0,0,0,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,273,7589,81,2,1,5,3,1,14,2,441,1,0,0,2,2,4,2,2,24,9,157,2,2,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,790,7265,81,2,4,4,3,1,14,2,109,1,0,0,0,2,2,0,0,2,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4484,10044,1277,2,4,6,1,1,12,1,498,1,0,0,0,2,0,0,0,0,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4172,14278,81,2,4,4,3,1,14,2,102,1,0,0,0,2,2,0,0,3,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4923,6809,1448,2,4,6,1,1,9,1,528,1,0,0,0,2,2,0,0,2,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5045,15731,1974,2,4,6,1,1,12,1,579,1,0,0,0,2,0,0,0,0,19,51,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,6652,1246,1638,2,4,4,1,1,12,1,35,2,0,0,0,4,1,0,0,1,25,12,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,790,4939,81,2,4,4,5,1,14,1,109,1,0,0,0,2,1,0,0,1,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2579,7569,1448,2,4,6,1,1,14,2,137,1,0,0,0,2,2,0,0,1,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4718,12074,1447,2,4,6,3,1,16,1,43,1,1,0,0,2,0,0,0,0,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,6798,9250,580,2,4,4,3,1,6,1,491,1,0,0,0,2,1,0,0,2,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,688,9694,1416,2,7,2,3,1,14,2,102,1,0,0,1,2,1,1,1,4,37,30,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,682,14206,1974,2,4,4,1,1,14,1,102,1,0,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4172,1632,81,2,1,4,1,1,14,2,145,1,0,0,0,2,3,0,0,3,10,49,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,4562,10838,385,2,4,6,3,1,14,2,373,1,0,0,0,2,4,1,0,10,36,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,21,40,163,2,4,6,1,1,12,1,5,1,0,0,0,2,4,1,0,7,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,1640,12818,457,2,1,2,3,1,4,1,166,1,1,0,0,2,0,0,0,30,28,104,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,683,4976,739,2,7,8,7,1,14,1,102,3,0,0,0,6,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2365,16553,1448,2,4,6,1,1,17,2,491,4,0,0,0,2,5,1,0,6,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4172,14239,1448,2,4,6,3,1,12,1,17,1,0,0,0,2,3,0,0,2,15,8,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1640,12761,743,2,4,6,1,1,4,1,5,1,0,0,0,2,3,0,0,3,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,117,15009,385,2,4,6,5,1,12,1,102,1,1,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,123,15967,385,2,1,2,1,1,12,1,102,2,0,0,0,2,5,0,0,1,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,7123,15304,720,3,4,6,3,1,6,2,484,1,0,0,0,2,1,0,0,2,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,4190,15477,1864,3,4,6,1,1,14,2,109,1,0,0,0,2,2,0,0,6,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,530,4310,1416,2,4,6,3,1,7,2,482,1,0,0,0,2,1,0,0,0,9,155,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,446,5781,580,2,4,4,3,1,9,1,33,1,0,0,1,2,4,0,0,4,50,11,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,1544,13272,110,3,1,5,1,1,3,1,102,3,0,0,0,2,5,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,1179,5115,637,2,4,1,1,1,4,2,420,1,0,0,0,2,4,0,0,5,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,4172,16723,1837,3,1,2,1,1,14,2,102,2,0,0,0,2,5,2,0,6,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4478,9999,1277,2,4,6,1,1,12,1,498,1,0,0,0,2,1,0,0,1,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,376,6014,577,2,7,2,1,1,9,1,264,1,0,0,0,2,4,2,0,4,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,6790,9227,385,2,1,2,1,1,6,2,375,1,0,0,0,2,3,1,0,3,12,126,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5156,9609,81,2,7,2,3,1,14,1,196,1,0,0,1,2,3,1,1,5,49,106,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,6658,8769,1416,2,7,2,3,1,12,1,409,1,0,0,0,2,3,1,0,4,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2476,14088,385,3,1,4,3,1,12,1,102,1,0,0,0,2,7,5,1,13,37,30,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4145,14773,1416,2,4,4,3,1,14,2,109,1,0,0,1,2,5,0,0,7,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,686,14645,1974,2,4,4,7,1,14,1,102,1,0,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4010,8443,577,2,1,2,4,1,6,1,440,1,0,0,0,2,2,0,0,6,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,7291,5619,487,2,1,1,3,1,11,2,102,2,0,0,0,2,4,1,0,2,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1875,9185,245,3,1,5,5,1,18,2,257,1,0,0,4,2,8,2,0,1,50,45,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5694,8101,1277,2,4,6,3,1,12,1,498,1,0,0,0,2,1,0,0,1,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3371,14196,1447,2,7,8,3,1,12,1,102,1,0,0,0,2,3,1,0,5,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,376,7076,708,2,4,6,1,1,9,1,484,1,0,0,0,2,0,0,0,0,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5342,6544,1277,1,1,2,5,1,12,1,43,1,0,0,9,2,13,4,1,17,54,161,0,0,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2145,3049,577,2,1,8,1,1,9,2,328,1,0,0,0,2,0,0,0,1,53,195,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5756,4735,577,3,4,1,3,1,9,1,194,1,1,0,0,2,0,0,0,2,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,7331,12349,1416,3,1,5,3,1,18,2,484,1,1,0,0,2,0,0,0,1,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1475,15207,339,3,4,6,1,1,12,1,5,1,0,0,0,2,4,0,0,0,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,231,14299,385,2,4,4,3,1,12,1,102,1,0,0,1,2,3,1,1,9,37,30,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,3788,14522,385,2,1,2,1,1,14,1,445,1,0,0,0,2,2,1,0,3,53,195,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2112,1730,580,2,4,6,3,1,6,2,528,1,0,0,0,2,4,0,0,5,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,3675,7729,743,2,4,6,1,1,12,1,109,1,0,0,0,2,2,0,0,10,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5099,16017,1480,2,1,4,3,1,18,2,482,6,0,0,0,12,16,0,0,17,9,155,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,6573,9087,454,2,4,4,5,1,6,1,402,1,0,0,0,2,1,0,0,2,14,119,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1497,7914,385,2,1,2,3,1,12,1,498,1,0,0,0,2,1,1,0,1,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,72,10953,1974,2,4,6,1,1,6,1,484,1,0,0,0,2,0,0,0,0,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2894,5057,577,2,4,6,3,1,9,1,420,1,1,0,0,2,0,0,0,0,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2894,15919,577,2,4,6,3,1,9,2,102,1,1,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,3543,8200,1277,2,1,2,3,1,12,1,485,1,1,0,0,2,0,0,0,0,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,4988,15931,1416,2,4,6,1,1,8,1,297,2,0,0,0,2,2,0,0,17,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,7291,4506,487,2,4,4,3,1,12,1,498,1,0,0,2,2,2,1,0,3,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,6264,2308,1416,2,4,6,3,1,17,2,482,1,0,0,0,2,1,1,0,2,9,155,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,7266,1263,1277,2,4,4,1,1,12,1,498,1,0,0,0,2,0,0,0,0,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,4675,14586,385,2,4,4,3,1,16,2,306,4,0,0,0,8,2,0,0,34,10,22,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4478,2659,1277,2,4,4,1,1,12,1,498,2,0,0,0,4,0,0,0,1,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,686,16130,1974,2,4,4,7,1,14,1,102,1,0,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,7134,8206,385,2,4,4,3,1,12,1,102,1,0,0,1,2,4,3,1,8,37,30,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5711,6775,1974,2,4,4,3,1,9,1,33,1,1,0,0,2,0,0,0,4,50,11,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,790,14196,143,2,1,2,4,1,12,1,81,1,0,0,0,2,1,0,0,1,9,90,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,6377,2876,1277,2,1,5,3,1,12,1,257,2,0,0,1,4,2,2,1,3,50,45,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,187,16617,1416,2,1,8,1,1,4,1,109,1,0,0,0,2,4,1,0,6,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,7223,1088,1277,2,1,2,1,1,12,1,498,1,0,0,0,2,3,0,0,2,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,117,12468,577,2,7,8,3,1,9,2,416,1,0,0,0,2,1,0,0,2,5,127,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5653,385,1277,2,1,2,4,1,12,1,498,1,0,0,0,2,3,0,0,6,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,29,16009,385,2,1,2,3,1,12,1,518,1,0,0,1,2,10,3,1,16,30,173,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2987,8734,577,2,4,6,6,1,9,2,102,1,0,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2985,1042,577,2,1,2,3,1,9,1,498,2,0,0,0,2,2,1,0,9,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1675,5532,577,2,4,6,3,1,9,1,102,1,1,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2611,8630,1416,2,7,4,3,1,14,1,109,1,0,0,0,2,2,1,0,2,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2495,7598,1277,2,4,4,1,1,6,1,448,1,0,0,0,2,0,0,0,0,28,104,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4006,793,508,2,1,2,1,1,6,1,440,1,0,0,1,2,2,0,0,4,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,280,13463,81,2,4,6,3,1,14,2,5,1,0,0,0,2,3,0,0,8,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,790,13700,385,2,1,4,1,1,12,1,144,1,0,0,0,2,1,0,0,2,17,34,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2596,14496,81,2,1,2,1,1,14,2,420,1,0,0,0,2,3,0,0,3,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1675,15602,1260,3,4,6,1,1,9,2,102,1,0,0,0,2,4,1,0,4,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,6790,42,1448,2,1,2,5,1,6,1,545,1,0,0,0,2,5,1,0,6,27,52,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,3962,4289,1277,2,1,2,1,1,8,1,450,1,0,0,1,2,2,1,0,4,8,140,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,790,7336,81,2,7,1,3,1,14,2,264,1,0,0,1,2,1,1,1,1,34,110,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,119,5527,385,2,4,4,1,1,12,1,102,1,0,0,0,2,1,0,0,1,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,3264,15666,385,2,1,4,4,1,14,1,137,1,0,0,0,2,2,0,0,2,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,7365,839,1277,2,1,2,3,1,12,1,498,1,0,0,0,2,1,0,0,1,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,4172,12542,81,2,4,4,3,1,14,2,365,1,0,0,1,2,1,1,1,2,9,158,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4172,14196,1416,2,4,4,3,1,14,2,356,1,0,0,0,2,3,0,0,10,9,89,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2894,13287,577,2,4,4,6,1,9,2,102,1,0,0,0,2,3,0,0,4,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,1675,361,1638,2,4,4,1,1,3,2,248,1,0,0,0,2,2,0,0,8,50,73,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,6449,12533,1448,2,4,6,3,1,12,1,536,1,0,0,0,2,2,0,0,1,14,178,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5030,12897,1974,2,4,4,7,1,14,1,373,1,0,0,0,2,0,0,0,0,36,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,252,5954,81,2,4,6,1,1,14,1,413,1,0,0,0,2,1,0,0,1,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1728,8429,1558,2,4,1,3,1,6,1,497,1,1,0,0,2,0,0,0,3,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1528,13067,385,2,1,8,3,1,12,1,102,1,0,0,0,2,1,0,0,2,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3173,5396,1416,1,4,6,5,1,4,2,484,1,0,0,0,2,1,0,0,3,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4011,4102,577,2,4,6,1,1,6,1,43,1,0,0,0,2,0,0,0,0,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,790,16260,1416,2,1,2,1,1,14,2,109,1,0,0,0,2,2,0,0,26,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2881,9947,1277,2,4,4,1,1,9,1,168,1,0,0,0,2,0,0,0,0,4,56,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,12,7907,61,2,4,4,3,1,12,1,17,1,0,0,0,2,1,0,0,2,15,8,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,550,6146,1327,2,4,6,1,1,12,1,102,1,0,0,0,2,6,0,0,6,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,6790,1129,385,2,1,2,1,1,6,2,102,1,0,0,0,2,1,0,0,5,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,790,13700,81,2,4,6,1,1,14,2,102,1,0,0,0,2,3,0,0,3,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4469,12678,1277,2,4,4,3,1,12,1,498,2,0,0,0,4,3,0,0,6,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5387,3696,457,2,4,4,3,1,3,2,285,1,1,0,0,2,0,0,0,0,43,131,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1363,11429,385,2,4,6,1,1,12,1,102,1,0,0,0,2,1,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4346,5712,1489,2,4,4,3,1,12,1,601,1,0,0,0,2,4,1,0,9,9,90,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1758,1751,1269,2,4,4,9,1,4,2,296,1,0,0,0,2,0,0,0,0,17,18,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,4494,6814,1607,2,4,6,1,1,12,1,365,1,0,0,0,2,2,0,0,5,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,123,15009,385,2,7,4,6,1,12,1,350,1,0,0,0,2,2,0,0,2,28,104,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,4268,14196,1277,2,7,2,1,1,12,1,498,1,0,0,0,2,2,0,0,4,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,522,7013,1638,2,4,4,4,1,20,1,194,1,0,0,1,2,5,0,0,26,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,928,14576,1447,2,4,6,5,1,14,2,420,1,0,0,0,2,3,0,0,10,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,480,5042,577,2,4,4,3,1,9,2,601,1,0,0,1,2,1,0,0,5,9,90,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
